designation,perihelion_year,perihelion_month,perihelion_day,perihelion_distance_au,eccentricity,argument_of_perihelion_degrees,longitude_of_ascending_node_degrees,inclination_degrees,magnitude_g,magnitude_k,reference
2020 V2,2023,5,8.521437662389873,2.228224886494269,1.001099939338569,162.4088049834489,212.3666017155703,131.6103912652857,8.5,4.75,JPL 83
2020 V3,2021,2,7.611682790987199,6.230386537350216,0.254878019800791,249.2406678481829,198.2868120157599,23.03309778320837,12.4,5.25,JPL 10
2020 V4,2021,7,17.918104999566793,5.148551809636431,0.4488927481002429,256.9958297384442,203.5078655811801,14.24312137222212,6.8,12.25,JPL 32
2020 W1,2020,4,4.171041729066921,5.287626606018131,0.2649178340952061,264.7712854921515,124.25721744,10.79208625670894,10.4,10.0,JPL 3
2020 W5,2020,11,30.124306199149295,3.364185720512125,1.000959428016853,24.48488838540301,75.51260802233716,88.5863834090757,14.2,10.0,JPL 2
2020 WJ5,2021,7,2.1946980789230555,4.986516600275481,0.1712509016161161,338.3063003734534,177.8108525654727,22.29445591237523,12.4,4.5,JPL 45
2020 X1,2020,7,20.098621647675383,2.871788926288596,0.3652375726702757,323.2039522057347,56.02828458721064,31.70372153565627,12.6,10.0,JPL 4
2020 X2,2020,11,15.86240894520618,3.828509312417273,0.766272004460643,347.3523234273943,105.4587803754252,18.19171410712779,10.5,10.0,JPL 13
2020 X4,2020,11,14.475173251416262,5.205809756799567,0.879401022461594,139.9113256928179,161.9053373911001,80.4913659366212,7.2,13.0,JPL 6
2020 Y2,2022,6,17.678984025152015,3.132495741439873,0.9972561300051197,266.1003316569445,26.51181348811351,101.296915150813,10.6,4.5,JPL 61
2020 Y3,2020,12,3.4859621925240973,1.999242841566377,0.9867669675408208,342.0436102915362,191.4267735002245,83.09706217935629,13.9,8.75,JPL 10
2021 A1,2022,1,3.29267795248088,0.6152302261234627,1.000100513738817,225.0877083271022,255.8891008128001,132.6858127603678,12.5,4.5,JPL 29
2021 A2,2021,1,22.634098163666607,1.412974214959102,0.9945167559388954,338.8490146263517,125.2382827437449,106.9782764166091,15.0,4.5,JPL 14
2021 A4,2021,3,20.03707998843498,1.145476386623166,0.9732474830770553,204.6655661643786,307.0847624825824,111.5698337246359,13.6,28.5,JPL 13
2021 A5,2020,11,11.156129028131192,2.620938853170057,0.1398094971239406,61.0246493438682,328.7565446983727,18.1879404264611,15.0,10.0,JPL 2
2021 A6,2021,5,4.143708792903206,7.928465192547617,0.9992312251833116,351.6930393406503,164.0793003904626,75.61201981297356,7.6,9.5,JPL 23
2021 A7,2021,7,15.328118469066851,1.967689249858013,0.9997227136176806,356.0654404760498,154.5187457449882,78.14919809817985,11.6,9.5,JPL 18
2021 A9,2023,12,1.3568197402225926,7.759756657964054,1.003960454813631,211.45903909,314.8429039501708,158.0260867931925,6.7,9.0,JPL 32
2021 A10,2021,3,15.268063135856227,1.268514957104971,0.986331276491712,82.26836599207601,188.3478641855639,151.5247137703552,19.6,4.5,JPL 5
2021 B2,2021,5,4.2773430589028125,2.513061929855099,0.9925251906275434,334.9740704503175,120.5555605529201,38.09419307748046,12.2,12.5,JPL 9
2021 B3,2021,3,10.91204375172463,2.160159379572061,0.938199650035768,293.5591472892943,67.28484494518736,119.4898044599312,13.9,10.0,JPL 6
2021 C1,2020,12,7.110410780976562,3.481288394840127,0.9996169217298558,336.3068761730009,186.8919023758996,143.0386098897879,11.1,11.25,JPL 11
2021 C2,2021,2,24.640278944922397,4.890288469456385,0.4874365641053769,78.82350982315504,66.49829639488317,21.92691199303196,11.4,10.0,JPL 7
2021 C3,2021,2,12.443826798616135,2.276501360906412,0.9640485673680309,357.1518371620405,181.9197780127483,122.1613987364859,16.1,4.5,JPL 7
2021 C4,2021,1,17.051380014338022,4.504183866418491,0.9991855917752926,320.2310558634174,194.2762621211555,132.8425234969549,6.9,13.5,JPL 15
2021 C5,2023,2,11.03990939554117,3.241867407209159,0.9992819072970427,270.9163325558544,323.6899125664069,50.7846872257738,12.1,5.5,JPL 38
2021 C6,2021,11,13.347062776312036,3.27118906418842,1.001854070551599,203.5677366483841,332.1559493698142,164.6258572105017,15.6,4.5,JPL 13
2021 D1,2021,2,27.608860837349617,0.9017975645254088,0.9906488283356564,72.2229618807321,311.2712216541829,31.46078130442246,13.3,14.5,JPL 6
2021 D2,2022,2,3.9797241902485996,2.946301928099177,1.001335329214475,125.0292849043748,305.6773651641161,83.83124530393113,13.3,4.5,JPL 38
2021 E3,2022,6,11.903912059235012,1.777412560818109,1.000864171653183,228.8455652694695,104.4684019019356,112.5558007196599,11.1,5.5,JPL 59
2021 F1,2022,4,6.876007063143275,0.9954466310190567,0.9957013407361426,146.8260951145685,203.4516043710536,107.3249916812853,12.9,10.5,JPL 21
2021 G1,2021,7,22.223213547225104,3.423791749191416,0.9546725423274897,107.4819968557859,270.6919178975751,131.5663920628586,13.7,10.0,JPL 1
2021 G2,2024,9,9.812900244156598,4.980510585775874,0.9989762254323751,343.3446284783273,221.1014624979742,48.47294291680806,6.0,7.5,JPL 59
2021 G3,2021,10,18.74075312156529,5.181100758381172,1.001192659153954,10.66388332824447,147.4184406181731,102.8841317608144,7.6,14.75,JPL 5
2021 HS,2021,8,6.390702072758334,0.7964458390471537,0.8101679011016821,46.08619593138148,262.3958576358798,12.17139649496328,20.6,4.5,JPL 39
2021 J1,2021,2,19.485610408617212,1.740633722734237,0.9343837573557029,147.3297784043173,88.32021481608461,92.71932216790499,17.1,5.25,JPL 4
2021 J2,2021,9,22.475487405746065,4.706568401074165,0.9598488735104737,172.0594085480828,23.32936494150839,156.2089987703338,13.7,4.5,JPL 20
2021 J3,2019,7,3.5197453977632756,4.905759871896678,0.4507218411618218,125.6690350442449,111.2403763503679,14.57251910934413,6.9,10.75,JPL 6
2021 K1,2021,5,4.576786610756586,2.497831827108652,0.8039938358072456,184.3038209894811,140.9056558714677,16.27606738609879,6.6,19.0,JPL 17
2021 K2,2021,9,9.151064403094143,5.467026345694167,1.001200737953795,343.3219857165495,282.2450577023087,100.84547766,8.0,10.0,JPL 8
2021 K3,2022,2,2.340973549593854,5.230100357091605,1.003561449419766,181.948465195997,114.4415103662931,134.8044082372375,14.5,4.5,JPL 6
2021 L2,2021,7,24.54557155783251,1.938550029035017,0.5217516333143255,51.53865499893752,266.6757361242407,21.06898191069676,16.2,11.5,JPL 8
2021 L3,2022,2,13.590610305050694,8.45778049695489,1.000637774643758,91.5896055625695,344.9698516738691,78.58009852683688,5.8,10.0,JPL 20
2021 N1,2021,6,6.554147353166007,0.9621466575534036,0.6767925994312461,21.1897704737519,301.158448688709,11.50560973733821,17.8,21.75,JPL 3
2021 N2,2021,11,13.36588378341463,3.796615121657521,0.4523747912037638,177.3557063194573,221.742523196413,13.0628992597353,11.0,5.5,JPL 48
2021 N3,2020,8,19.59696487305411,5.711156585669674,0.9642753977201973,304.6959432317373,337.4941131000385,26.74812601869284,7.2,12.5,JPL 11
2021 O1,2021,8,13.927911696405058,0.7874085799582956,1.003053672412246,74.43819800057571,41.63161405973896,27.56788793733493,10.8,10.0,JPL 6
2021 O3,2022,4,21.04551287984531,0.2873623882108313,1.000077177191625,299.9876887005256,189.0209122512009,56.79368901263526,18.6,4.5,JPL K221B/3
2021 P1,2022,6,1.6967334184597918,4.374949148233804,1.000247502644722,40.36410254155819,359.6715267659282,51.62202207714601,12.6,7.25,JPL 8
2021 P2,2023,1,22.258720824897765,5.069612034171459,0.9986161443464107,76.62322182593749,32.06234702850982,150.0582895786674,7.0,12.25,JPL 32
2021 P3,2021,5,31.048236206447374,2.916270639002588,0.3404541499761451,334.2381497924119,358.2371143179938,27.15584408212607,4.9,28.75,JPL 7
2021 P4,2022,7,30.37543371294486,1.080462639559301,0.9965649964200084,175.8224149456866,348.0948662328404,56.31079672968828,10.8,8.0,JPL 29
2021 PE20,2021,6,7.181373720473831,1.233404311147059,0.6707588416996587,210.448845749759,99.62824432343325,20.01806620821309,15.4,16.25,JPL 23
2021 Q3,2022,1,26.078448402210928,5.204635614495316,0.9303355102862783,114.0908470168599,307.9006109702665,77.77728246798007,6.9,11.75,JPL 18
2021 Q4,2023,6,9.545421552331655,7.565632097919319,1.003350125603529,146.9376037783216,183.3341507052013,71.47260130001041,6.9,9.25,JPL 30
2021 Q5,2021,8,30.428426569301575,1.234531006015268,0.6242391068071649,180.8902281087755,239.7761217440866,10.73438398988844,15.7,5.5,JPL 8
2021 Q6,2024,3,22.221685235949966,8.712305133385543,0.999121433236217,140.8554303153839,133.535696629683,161.8472798355696,6.8,8.75,JPL 29
2021 QM45,2022,8,13.435300772534271,2.773251168260042,0.9921661154880876,72.80481380612267,354.5885813415834,22.82237348745119,9.1,15.25,JPL 38
2021 R1,2021,12,17.817199782854676,4.885582284641634,0.4188657453705877,220.3437476676005,143.4062277858117,5.521079234003953,7.5,15.25,JPL 9
2021 R2,2021,12,25.001863886985937,7.311967605330796,0.9974869347831307,32.29831537532512,16.28361510717157,134.4708939324562,7.0,10.75,JPL 12
2021 R3,2021,5,27.165910345199432,2.525551890771098,0.3319305920191187,3.018606861801007,304.2527628005955,19.9330985092372,18.2,4.5,JPL 3
2021 R4,2021,10,13.920322790906505,2.325992682368262,0.5861510654436399,56.62447025872241,321.2562900995505,21.0401118190045,16.3,10.0,JPL 5
2021 R5,2022,1,11.981265505663716,3.322716424414274,0.3075327134124614,167.3354866998898,219.9637494639659,7.852206687073288,7.2,18.75,JPL 12
2021 R6,2021,10,31.85612833069109,2.552105264738458,0.5932377374249547,220.7196730335235,176.1139690469111,34.92610564150996,14.9,10.0,JPL 4
2021 R7,2021,4,14.47803341507501,5.640614784136804,0.9951904345866246,139.9942989642068,170.1451860709893,158.8541463358007,7.7,14.0,JPL 7
2021 R8,2021,10,7.514770259965173,2.13097797105867,0.2940421027206155,190.7938831550198,167.0253249402527,2.203053766559601,18.6,10.0,JPL 1
2021 S1,2022,2,28.94657063392727,6.119212348937729,1.000943907048637,148.1887766392853,299.8735604485032,52.08906184240769,6.7,10.0,JPL 34
2021 S3,2024,2,14.75646389802427,1.319660331936531,0.9999449146947754,6.883176933931624,215.6260110168862,58.5346915134517,6.4,8.5,JPL 63
2021 S4,2024,1,1.140824093885544,6.691434166408936,0.9592888556592248,72.76305818016662,5.497141074370484,17.48012109948958,6.5,9.25,JPL 36
2021 T1,2021,10,14.070021687233334,3.058011634365772,0.9979629061889164,51.50152773008985,56.81626978855252,140.3500381263677,11.5,13.25,JPL 9
2021 T2,2022,6,7.899072949255695,1.247718751341538,1.000142844974155,263.5925095815397,223.2311854246847,117.5269894647802,15.3,4.5,JPL 10
2021 T4,2023,7,31.506285581198508,1.482376120969012,1.0001064016018,329.7758333154602,257.8131306832363,160.76183428,11.4,4.5,JPL 56
2021 U1,2021,9,30.97580108496147,2.444983193644916,0.7127587028573281,145.0442551924496,246.789455059437,30.56064699424392,16.0,4.5,JPL 9
2021 U3,2021,10,24.85667444888219,1.886800552149741,0.5499085507800939,335.2084882301755,75.1130817787552,69.96296654661488,16.8,4.5,JPL 7
2021 U4,2021,12,21.93990357126161,1.787456804278851,0.9601654121141241,237.2756611579946,241.8025353871312,152.8770516476068,18.8,4.5,JPL 2
2021 U5,2022,1,26.612376139778355,2.363288166010778,0.9891151644786905,321.4712588661365,182.7551986641162,39.04940032130151,4.8,28.5,JPL 23
2021 V1,2022,4,30.359263542343772,3.013527998493892,0.9955644105369587,195.1030412952415,207.6532082665809,71.4407041648576,15.9,4.5,JPL 5
2021 V2,2023,1,21.428086566945694,3.496590760268551,0.6136794575743397,259.8278930821021,232.2872894073816,12.69444465741855,13.6,4.5,JPL 40
2021 X1,2023,5,27.481298947785138,3.233645835418938,1.000010632087369,334.6279210745701,10.5848749937171,140.1213111593418,9.5,6.75,JPL 42
2021 Y1,2023,4,30.696445296864397,2.032511545201512,1.000832904241572,245.8101798466059,244.7695958901877,77.18745057020189,12.0,4.5,JPL 54
2022 A1,2022,1,31.18019588550434,1.252716609662356,0.9969556612474471,201.2147747311253,285.5221379864621,116.5098470684695,19.2,10.0,JPL 6
2022 A2,2023,2,18.26383620937641,1.735296768175153,1.00030990852316,88.36502825008134,171.5794905384789,108.1470083851837,8.1,12.0,JPL 64
2022 A3,2023,9,28.841971225883462,3.703412804207196,0.9960398133256948,234.8477217472833,325.4837415815596,88.3508815670906,7.4,11.0,JPL 36
2022 B1,2022,2,25.339796566684445,1.896707287528974,0.6528363028959386,325.4820984883446,148.8497913440593,10.99090406274749,9.8,34.5,JPL 4
2022 B4,2022,1,29.89568649251212,1.379642507433793,0.9963958849351731,152.9550703042194,340.6617606933044,20.04325135711612,21.7,4.5,JPL 5
2022 BV9,2020,10,23.41449203247125,3.3340963190081,0.2350088631577642,16.08651829311252,337.2919616088043,11.934879309856,14.4,4.5,JPL 11
2022 C1,2021,11,4.365990636202547,3.98555931666354,0.4477039742260161,9.34029742197241,113.1514195876144,4.762986048422276,15.7,4.5,JPL 7
2022 C2,2022,8,6.609356957931342,3.370402623903471,0.4428195863623638,89.30365085920812,135.2742344266503,9.979743349048578,7.2,18.0,JPL 14
2022 C3,2022,7,1.2697884452244097,4.37451461800106,0.5469632801849299,93.94158039311915,139.0609311989681,12.81587842764016,7.1,15.25,JPL 9
2022 D1,2021,8,28.085134108058554,3.352560701399521,0.5470258916545765,88.71249992486239,47.96584108810684,44.06402803038532,15.9,4.5,JPL 7
2022 D2,2022,3,27.577708828315764,1.555139549029982,0.9956330081029418,177.7922367068112,312.470401863807,22.65450213477284,14.1,25.5,JPL 6
2022 E2,2024,9,13.903796097229005,3.667071677899705,1.001188395043607,41.67527108429483,125.3605976241319,137.1391212929071,6.0,8.25,JPL 37
2022 E3,2023,1,12.785111687869005,1.112246506534862,1.000301725313866,145.81477848,302.5549245110573,109.1694108932339,10.8,4.5,JPL 65
2022 F1,2022,8,5.1452260734789235,5.974511719523807,1.000050664795999,278.2658568976437,350.6584618241307,57.97162683225687,10.7,5.25,JPL 21
2022 F2,2022,3,23.460711159577592,1.585006693550942,0.9337904545263732,200.628782343891,58.69400174463903,97.29316653695048,15.8,4.5,JPL 8
2022 H1,2024,1,17.249675136678032,7.696136088795531,0.9915702967699426,246.1660733561273,6.34766383439058,49.84002807704999,6.2,10.0,JPL 3
2022 J1,2022,2,19.048118080750555,1.60420805349267,0.9663857255043153,305.6601423255755,280.7229132323376,105.9299317426402,11.8,20.0,JPL 11
2022 J2,2022,10,27.06458694758244,1.82756065072243,0.9802302776907584,133.0646657456849,252.5570909572019,149.0927177199029,15.6,10.75,JPL 12
2022 JK5,2023,4,28.82272525560236,2.686938735259512,0.937742222503872,247.1608634324632,59.65223468235763,16.83082842361895,6.4,17.5,JPL 23
2022 K1,2021,12,17.343646900333866,3.986817609215342,1.002690663348834,142.6397399255742,136.2940111106953,41.97982816592148,8.5,14.0,JPL 11
2022 L1,2022,9,28.244779378150856,1.591536960561175,0.997105049501045,59.85128489776088,300.0249516990333,123.4692843,13.1,16.75,JPL 24
2022 L2,2024,3,12.349858082524328,2.692124955426235,1.001273508890554,199.9490696273678,39.24314458818642,129.3133173086885,11.0,4.5,JPL 53
2022 L3,2022,10,29.968529029759296,2.419844965083517,0.6281937793609138,10.33159953160326,29.80462277545604,21.54227003336336,12.3,7.5,JPL 37
2022 L4,2021,12,8.6279789712122,3.014560806863076,0.9881399241143888,125.3004731694593,66.05112838845615,141.2237050899625,16.6,4.5,JPL 2
2022 N1,2022,9,10.052389402035672,1.481797733517387,0.9598688773497845,41.07304500117959,301.8580292817233,164.7407116416298,14.9,17.0,JPL 11
2022 N2,2025,7,31.5736185933044,3.827690356849759,1.003766377355487,75.33522838331237,319.7407598279176,5.501558950703157,6.5,9.0,JPL 15
2022 O1,2022,2,15.517274561524399,7.430000874533241,1.004883071964931,268.8821877625238,49.9097090546228,71.04445509137165,10.7,4.5,JPL 21
2022 O2,2023,1,7.112611002561076,1.756806272308228,0.7216844748974237,48.64213074156783,330.4998303964014,9.425473760444055,12.7,19.0,JPL 17
2022 P1,2022,11,28.474957768896065,1.595183857408888,0.9134554258806822,249.934454360369,205.0816478570986,154.606663519525,11.5,13.25,JPL 31
2022 P2,2022,7,10.786941469268728,1.982264755545365,0.5579174560655248,137.5895881573452,291.231125082214,12.44287168618337,9.2,21.75,JPL 21
2022 P3,2022,7,27.336961218391064,2.561259314514754,0.9894711512681944,0.09003373578570543,72.23476678622404,59.51874853782834,14.5,4.5,JPL 20
2022 Q2,2023,1,31.587056920222153,1.644140414932715,0.9498799369778972,44.06018533737623,352.9432560294623,151.4866150526072,13.8,9.75,JPL 27
2022 QE78,2025,9,10.48206620749023,5.483361064268981,1.002473612708681,0.3472681530431458,119.9384746959254,36.54949722007818,6.4,8.0,JPL 29
2022 R1,2023,10,13.038930325219722,3.566926221319365,0.5022784655164717,222.7603889208349,176.1755300497093,7.408207362769249,7.4,16.5,JPL 4
2022 R2,2022,10,25.219500157171645,0.6325868127341109,0.9985042464519296,78.37650349981203,60.40359595210618,52.89479073417908,16.6,16.5,JPL 10
2022 R3,2023,3,5.039241484280139,5.128987763338891,1.000449593007286,72.83513871422885,8.23761286557088,43.08267237598241,7.1,12.5,JPL 16
2022 R4,2022,7,10.38072553924352,1.955576755638568,0.4903577679277883,197.4311775577368,176.6240379279698,21.02179091337552,18.5,4.5,JPL 5
2022 R5,2022,5,27.866979739835415,2.469626736356092,0.1957896455455455,240.6807776914407,115.0670481675346,15.29192843924155,15.8,10.0,JPL 5
2022 R6,2025,8,25.829176017552257,6.568221519166367,1.003205763942453,319.8651308500122,150.7565784024276,57.02053572663674,6.6,8.25,JPL 15
2022 S1,2022,8,19.10519319216881,3.151366256548804,0.5083410342856511,262.7429034797489,136.0920697909329,34.58185115311669,13.9,8.5,JPL 10
2022 S3,2023,1,21.685659289017522,0.8384556713544092,1.000411190704096,267.9591775821391,157.3212427235549,78.56027921402587,13.9,18.5,JPL 4
2022 S4,2024,7,18.02409085282999,2.767213245830003,1.000850014512604,268.3321249873925,220.1538696973835,101.0460419917925,8.5,9.75,JPL 18
2022 S5,2022,11,27.461870573821354,2.178764028018358,0.8934595493449644,232.7752573590413,214.8562031359616,136.5309285327641,12.6,17.25,JPL 5
2022 T1,2024,2,17.61874769991146,3.444486223867576,0.9993299097338969,324.3309700437636,236.924942242419,22.54321743446123,8.6,10.75,JPL 14
2022 U1,2024,3,25.554870021422524,4.203411280458843,0.9994376297973419,78.50862360444107,72.50261761859844,128.1278371273738,9.0,9.25,JPL 21
2022 U2,2023,1,14.219934554087871,1.328022853258917,0.9861200128465789,147.9085342158515,304.4759014129735,48.24977930088489,13.6,19.75,JPL 23
2022 U3,2024,7,27.617764498072372,4.830046954922008,1.00295170994337,188.9467157062712,272.8105961683694,33.62000362238163,4.4,13.75,JPL 16
2022 U4,2023,8,3.680719691263692,2.89839548414466,0.9992104108319757,89.00763904065934,132.9290244277882,52.03543707442431,12.1,8.25,JPL 36
2022 V2,2023,11,1.937549059248993,2.063535770567102,0.9439049752977309,168.9529502560536,332.8685035592007,98.90718015184093,14.2,5.25,JPL 8
2022 W1,2022,9,15.681381452738368,3.367776001802961,0.5166899067614559,17.77725394307921,38.81689106934225,13.46632627219913,15.4,4.5,JPL 10
2022 W2,2023,3,8.667612484926655,3.122806338049081,0.9905730412411946,123.254534899376,320.4483400320315,63.53235456429358,14.2,4.5,JPL 8
2022 W3,2023,6,22.77589541369962,1.397698439819406,0.995034109564567,116.5213583621829,132.2686295360153,103.5580379083365,15.6,4.5,JPL 29
2022 Y1,2022,11,27.217357102740788,2.957709371110123,0.7642343085081399,174.7374992670121,285.9150466261467,18.85887185323265,13.3,10.0,JPL 8
2022 Y2,2023,3,22.638070075351344,2.544970956104686,0.8704975537488931,105.5535260303803,216.3495857594611,165.9070006902695,7.5,25.5,JPL 7
